"Data Source","WDI Database Archives",

"Last Updated Date","2025-10-29",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Canada","CAN","Government Effectiveness: Estimate","GE.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.6201827526093","","31.9141287803651","","31.4343371391296","","31.6345509290695","32.7169971466065","32.310494184494","32.0002509355545","32.1647295951843","29.8299016952514","30.3003770112992","29.614811182022","30.222452044487","30.1326286792755","29.8675345182418","30.2772325277329","29.8194390535355","29.5110404491424","29.7529916763305","30.9621564149857","28.575689792633","28.935827255249","27.2849651575089","26.6865494251251","21.9358174800873","10.6176228523254","","",
"Central Europe and the Baltics","CEB","Government Effectiveness: Estimate","GE.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Government Effectiveness: Estimate","GE.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.8703694343567","","32.4175561666488","","33.2577893733978","","32.9297099113465","29.8111857175827","36.6933348178863","31.3852678537369","35.2782964706421","34.6065046787262","34.4670677185059","33.0648289918899","31.8057063817978","31.647292971611","32.0070446729661","30.8840508460998","35.7814309597015","33.526045203209","33.6108441352844","34.3965842723846","34.0502194166183","32.660684466362","33.6424847841263","33.9835951328278","28.6956868171692","14.9444892406463","","",
"Channel Islands","CHI","Government Effectiveness: Estimate","GE.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Government Effectiveness: Estimate","GE.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7456078529357","","18.6563990116119","","17.0945146083832","","18.3342776298524","18.7239227294921","19.0240280628205","19.6576564311981","15.9439251422882","20.1930441856384","18.0724722146988","19.358472108841","19.6948758363723","19.6110144853592","20.053136587143","19.7093077898026","17.6018155813217","15.7086943387985","14.2723751068115","13.8520432710648","15.518505692482","14.7627922296524","12.085710644722","10.1556841731071","7.6509457230568","5.02289032936096","","",
"China","CHN","Government Effectiveness: Estimate","GE.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-5.92711600661278","","-3.37931598722935","","-2.70032890141009","","-2.09265246242284","-2.55632556974888","-1.91693054139613","-2.4244840592146","0.581839919090272","2.78875273466111","2.78175991773605","1.55038975179195","1.52315516769886","1.38302525877953","0.217223121493589","-0.127658380195498","6.00970965623856","7.15784630179406","6.12603420019149","7.1510052382946","8.50799450278282","9.32012891769409","11.0491105914116","13.8427284955978","6.92471185326577","4.75309818983078","","",
"Cote d'Ivoire","CIV","Government Effectiveness: Estimate","GE.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.43662977218629","","-3.96452917158603","","-17.1334812641144","","-15.9995258450508","-19.2538433074952","-21.7355937957763","-22.9288462400437","-19.7638700008393","-20.7103412151337","-21.2886426448823","-19.1347644329071","-22.0439735651017","-20.0567537546159","-18.8449202775955","-15.9472287297249","-14.5728790163994","-12.6177683472633","-12.4143662452698","-13.7224402427673","-10.9253391623497","-9.41494822502136","-9.07154679298401","-9.02623659372329","-4.73724752664566","-2.51658421754837","","",
"Cameroon","CMR","Government Effectiveness: Estimate","GE.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-18.3634458780289","","-14.0459017157555","","-13.9959480762482","","-15.4903450608253","-14.3156425952911","-13.76181858778","-15.8206707239151","-16.5208856463432","-14.5070665478706","-14.0663533806801","-14.5048291087151","-15.3427664637566","-15.1968306899071","-15.3842659592628","-15.7235071063042","-13.8058112263679","-14.0701224803925","-13.864098072052","-14.5408184528351","-14.4749116897583","-14.619883954525","-15.7404507398605","-15.2881235480309","-12.341367661953","-6.34383803606034","","",
"China and India","CNI","Government Effectiveness: Estimate","GE.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Congo, Dem. Rep.","COD","Government Effectiveness: Estimate","GE.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-28.0499631166458","","-29.4274733066558","","-30.4630504846573","","-31.3044185638428","-29.1483995914459","-24.3254419565201","-26.637541294098","-26.5117188692093","-29.5043833255767","-27.896748304367","-28.1093252897262","-29.2309789657592","-28.5855755805969","-27.9461641311646","-24.9554352760315","-26.6209223270416","-27.7995193004608","-26.3934551477432","-28.2461116313934","-26.6326316595077","-28.0348066091537","-29.5699595212937","-29.7426068782807","-24.4481638669967","-11.8234640359879","","",
"Congo","COG","Government Effectiveness: Estimate","GE.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-19.8779797554016","","-18.77266061306","","-19.5628094673156","","-21.5099222660064","-20.2263467311859","-18.036857008934","-21.6982954740524","-21.1444069147109","-22.5642719268798","-20.8111268281937","-20.6920008659363","-21.0066930055618","-20.4948579072952","-19.9719233512878","-19.6998312473297","-19.2127406597137","-18.1369298696517","-19.2007234096527","-21.0988993644715","-20.339065670967","-20.0161397457123","-22.0098376274109","-23.1330103874207","-19.1759395599365","-9.34001183509828","","",
